2458668.500000000, A.D. 2019-Jul-04 00:00:00.0000,  1.972841416401482E-01,  6.931483103246301E-01, -1.873928019575952E-03,
2458669.500000000, A.D. 2019-Jul-05 00:00:00.0000,  1.776876814822009E-01,  6.983136181461229E-01, -6.721916584370807E-04,
2458670.500000000, A.D. 2019-Jul-06 00:00:00.0000,  1.579506919418402E-01,  7.029266423593468E-01,  5.300762422106229E-04,
2458671.500000000, A.D. 2019-Jul-07 00:00:00.0000,  1.380887247022106E-01,  7.069834764570313E-01,  1.731924631706841E-03,
2458672.500000000, A.D. 2019-Jul-08 00:00:00.0000,  1.181174458714633E-01,  7.104806559235360E-01,  2.932401920927541E-03,
2458673.500000000, A.D. 2019-Jul-09 00:00:00.0000,  9.805262331738457E-02,  7.134151618816718E-01,  4.130556763212463E-03,
2458674.500000000, A.D. 2019-Jul-10 00:00:00.0000,  7.791011386951699E-02,  7.157844243667647E-01,  5.325438837824391E-03,
2458675.500000000, A.D. 2019-Jul-11 00:00:00.0000,  5.770585040024682E-02,  7.175863252224215E-01,  6.516099635201869E-03,
2458676.500000000, A.D. 2019-Jul-12 00:00:00.0000,  3.745582879645871E-02,  7.188192006127359E-01,  7.701593243264283E-03,
2458677.500000000, A.D. 2019-Jul-13 00:00:00.0000,  1.717609483371767E-02,  7.194818431461389E-01,  8.880977134011729E-03,
2458678.500000000, A.D. 2019-Jul-14 00:00:00.0000, -3.117269034851083E-03,  7.195735036064798E-01,  1.005331294965920E-02,
2458679.500000000, A.D. 2019-Jul-15 00:00:00.0000, -2.340815696259154E-02,  7.190938922873299E-01,  1.121766728753288E-02,
2458680.500000000, A.D. 2019-Jul-16 00:00:00.0000, -4.368045305364786E-02,  7.180431799259415E-01,  1.237311248295277E-02,
2458681.500000000, A.D. 2019-Jul-17 00:00:00.0000, -6.391804475479289E-02,  7.164219982337303E-01,  1.351872738931966E-02,
2458682.500000000, A.D. 2019-Jul-18 00:00:00.0000, -8.410483628177325E-02,  7.142314400206119E-01,  1.465359815462107E-02,
2458683.500000000, A.D. 2019-Jul-19 00:00:00.0000, -1.042247620670318E-01,  7.114730589109810E-01,  1.577681899356704E-02,
2458684.500000000, A.D. 2019-Jul-20 00:00:00.0000, -1.242618002155298E-01,  7.081488686495961E-01,  1.688749295456569E-02,
2458685.500000000, A.D. 2019-Jul-21 00:00:00.0000, -1.441999859552711E-01,  7.042613419961123E-01,  1.798473268074820E-02,
2458686.500000000, A.D. 2019-Jul-22 00:00:00.0000, -1.640234250690288E-01,  6.998134092074959E-01,  1.906766116425383E-02,
2458687.500000000, A.D. 2019-Jul-23 00:00:00.0000, -1.837163072936955E-01,  6.948084561080564E-01,  2.013541249298760E-02,
2458688.500000000, A.D. 2019-Jul-24 00:00:00.0000, -2.032629196736135E-01,  6.892503217473351E-01,  2.118713258906589E-02,
2458689.500000000, A.D. 2019-Jul-25 00:00:00.0000, -2.226476598542135E-01,  6.831432956465935E-01,  2.222197993817162E-02,
2458690.500000000, A.D. 2019-Jul-26 00:00:00.0000, -2.418550493022778E-01,  6.764921146351153E-01,  2.323912630904627E-02,
2458691.500000000, A.D. 2019-Jul-27 00:00:00.0000, -2.608697464391277E-01,  6.693019592781810E-01,  2.423775746235256E-02,
2458692.500000000, A.D. 2019-Jul-28 00:00:00.0000, -2.796765596730851E-01,  6.615784498989078E-01,  2.521707384815063E-02,
2458693.500000000, A.D. 2019-Jul-29 00:00:00.0000, -2.982604603175982E-01,  6.533276421967998E-01,  2.617629129124120E-02,
2458694.500000000, A.D. 2019-Jul-30 00:00:00.0000, -3.166065953815027E-01,  6.445560224663291E-01,  2.711464166364017E-02,
2458695.500000000, A.D. 2019-Jul-31 00:00:00.0000, -3.347003002179751E-01,  6.352705024193727E-01,  2.803137354346154E-02,
2458696.500000000, A.D. 2019-Aug-01 00:00:00.0000, -3.525271110188579E-01,  6.254784136158480E-01,  2.892575285949930E-02,
2458697.500000000, A.D. 2019-Aug-02 00:00:00.0000, -3.700727771411775E-01,  6.151875015074039E-01,  2.979706352081429E-02,
2458698.500000000, A.D. 2019-Aug-03 00:00:00.0000, -3.873232732528372E-01,  6.044059190995238E-01,  3.064460803064844E-02,
2458699.500000000, A.D. 2019-Aug-04 00:00:00.0000, -4.042648112846537E-01,  5.931422202379018E-01,  3.146770808400665E-02,
2458700.500000000, A.D. 2019-Aug-05 00:00:00.0000, -4.208838521761135E-01,  5.814053525254304E-01,  3.226570514826469E-02,
2458701.500000000, A.D. 2019-Aug-06 00:00:00.0000, -4.371671174024500E-01,  5.692046498766347E-01,  3.303796102618311E-02,
2458702.500000000, A.D. 2019-Aug-07 00:00:00.0000, -4.531016002709017E-01,  5.565498247168514E-01,  3.378385840072552E-02,
2458703.500000000, A.D. 2019-Aug-08 00:00:00.0000, -4.686745769742778E-01,  5.434509598339191E-01,  3.450280136110660E-02,
2458704.500000000, A.D. 2019-Aug-09 00:00:00.0000, -4.838736173902594E-01,  5.299184998906128E-01,  3.519421590951429E-02,
2458705.500000000, A.D. 2019-Aug-10 00:00:00.0000, -4.986865956151805E-01,  5.159632426064696E-01,  3.585755044797860E-02,
2458706.500000000, A.D. 2019-Aug-11 00:00:00.0000, -5.131017002213347E-01,  5.015963296180629E-01,  3.649227624488285E-02,
2458707.500000000, A.D. 2019-Aug-12 00:00:00.0000, -5.271074442273226E-01,  4.868292370272587E-01,  3.709788788064240E-02,
2458708.500000000, A.D. 2019-Aug-13 00:00:00.0000, -5.406926747711600E-01,  4.716737656472988E-01,  3.767390367210058E-02,
