2458668.500000000, A.D. 2019-Jul-04 00:00:00.0000,  2.900078687501234E+00, -9.622209433361801E+00,  5.183911861943575E-02,
2458669.500000000, A.D. 2019-Jul-05 00:00:00.0000,  2.905120696337225E+00, -9.620615567642909E+00,  5.161093837584031E-02,
2458670.500000000, A.D. 2019-Jul-06 00:00:00.0000,  2.910161950311911E+00, -9.619018653889722E+00,  5.138261670208381E-02,
2458671.500000000, A.D. 2019-Jul-07 00:00:00.0000,  2.915202328463322E+00, -9.617418660233065E+00,  5.115414922195086E-02,
2458672.500000000, A.D. 2019-Jul-08 00:00:00.0000,  2.920241753985236E+00, -9.615815624871725E+00,  5.092556295042279E-02,
2458673.500000000, A.D. 2019-Jul-09 00:00:00.0000,  2.925280121430770E+00, -9.614209561556242E+00,  5.069687499916530E-02,
2458674.500000000, A.D. 2019-Jul-10 00:00:00.0000,  2.930317340827143E+00, -9.612600567576726E+00,  5.046814370196086E-02,
2458675.500000000, A.D. 2019-Jul-11 00:00:00.0000,  2.935353410540598E+00, -9.610988775771261E+00,  5.023943818073637E-02,
2458676.500000000, A.D. 2019-Jul-12 00:00:00.0000,  2.940388394204458E+00, -9.609374244370892E+00,  5.001078153677409E-02,
2458677.500000000, A.D. 2019-Jul-13 00:00:00.0000,  2.945422296251829E+00, -9.607757049491799E+00,  4.978221233163306E-02,
2458678.500000000, A.D. 2019-Jul-14 00:00:00.0000,  2.950455216463337E+00, -9.606137258124138E+00,  4.955375453986582E-02,
2458679.500000000, A.D. 2019-Jul-15 00:00:00.0000,  2.955487235543169E+00, -9.604514916322522E+00,  4.932542360858813E-02,
2458680.500000000, A.D. 2019-Jul-16 00:00:00.0000,  2.960518499857254E+00, -9.602890039059446E+00,  4.909721276453695E-02,
2458681.500000000, A.D. 2019-Jul-17 00:00:00.0000,  2.965549148902733E+00, -9.601262554771976E+00,  4.886907101021853E-02,
2458682.500000000, A.D. 2019-Jul-18 00:00:00.0000,  2.970579210669857E+00, -9.599632326762457E+00,  4.864092427240914E-02,
2458683.500000000, A.D. 2019-Jul-19 00:00:00.0000,  2.975608685778324E+00, -9.597999300927201E+00,  4.841274443022203E-02,
2458684.500000000, A.D. 2019-Jul-20 00:00:00.0000,  2.980637568888199E+00, -9.596363355162696E+00,  4.818446898302922E-02,
2458685.500000000, A.D. 2019-Jul-21 00:00:00.0000,  2.985665781593034E+00, -9.594724409546389E+00,  4.795606424244666E-02,
2458686.500000000, A.D. 2019-Jul-22 00:00:00.0000,  2.990693226072695E+00, -9.593082391751048E+00,  4.772750255263874E-02,
2458687.500000000, A.D. 2019-Jul-23 00:00:00.0000,  2.995719766915709E+00, -9.591437277927954E+00,  4.749878408590517E-02,
2458688.500000000, A.D. 2019-Jul-24 00:00:00.0000,  3.000745257709063E+00, -9.589789125627448E+00,  4.726995318035185E-02,
2458689.500000000, A.D. 2019-Jul-25 00:00:00.0000,  3.005769686598581E+00, -9.588138016109768E+00,  4.704105277431300E-02,
2458690.500000000, A.D. 2019-Jul-26 00:00:00.0000,  3.010792984790643E+00, -9.586483977440125E+00,  4.681210390592234E-02,
2458691.500000000, A.D. 2019-Jul-27 00:00:00.0000,  3.015815118573498E+00, -9.584827111558328E+00,  4.658316180433415E-02,
2458692.500000000, A.D. 2019-Jul-28 00:00:00.0000,  3.020836090962101E+00, -9.583167514858385E+00,  4.635427565519296E-02,
2458693.500000000, A.D. 2019-Jul-29 00:00:00.0000,  3.025855960593580E+00, -9.581505283630436E+00,  4.612548880652712E-02,
2458694.500000000, A.D. 2019-Jul-30 00:00:00.0000,  3.030874837892043E+00, -9.579840505866956E+00,  4.589683601255935E-02,
2458695.500000000, A.D. 2019-Jul-31 00:00:00.0000,  3.035892858204018E+00, -9.578173157958510E+00,  4.566829080033062E-02,
2458696.500000000, A.D. 2019-Aug-01 00:00:00.0000,  3.040910069001821E+00, -9.576503239990405E+00,  4.543984800172435E-02,
2458697.500000000, A.D. 2019-Aug-02 00:00:00.0000,  3.045926603251081E+00, -9.574830727376030E+00,  4.521148161929867E-02,
2458698.500000000, A.D. 2019-Aug-03 00:00:00.0000,  3.050942545766167E+00, -9.573155526853810E+00,  4.498313496379067E-02,
2458699.500000000, A.D. 2019-Aug-04 00:00:00.0000,  3.055957913380355E+00, -9.571477508154203E+00,  4.475473904512350E-02,
2458700.500000000, A.D. 2019-Aug-05 00:00:00.0000,  3.060972673841717E+00, -9.569796558283231E+00,  4.452623825504919E-02,
2458701.500000000, A.D. 2019-Aug-06 00:00:00.0000,  3.065986700043294E+00, -9.568112571076671E+00,  4.429758994770602E-02,
2458702.500000000, A.D. 2019-Aug-07 00:00:00.0000,  3.070999894840643E+00, -9.566425563833242E+00,  4.406881273598699E-02,
2458703.500000000, A.D. 2019-Aug-08 00:00:00.0000,  3.076012188600386E+00, -9.564735495057292E+00,  4.383989219530458E-02,
2458704.500000000, A.D. 2019-Aug-09 00:00:00.0000,  3.081023457024319E+00, -9.563042371088352E+00,  4.361084310706488E-02,
2458705.500000000, A.D. 2019-Aug-10 00:00:00.0000,  3.086033589497001E+00, -9.561346260806346E+00,  4.338171187723415E-02,
2458706.500000000, A.D. 2019-Aug-11 00:00:00.0000,  3.091042550145130E+00, -9.559647254382813E+00,  4.315254787664753E-02,
2458707.500000000, A.D. 2019-Aug-12 00:00:00.0000,  3.096050304861692E+00, -9.557945456639567E+00,  4.292340877652980E-02,
2458708.500000000, A.D. 2019-Aug-13 00:00:00.0000,  3.101056934641365E+00, -9.556240957333737E+00,  4.269433244887177E-02,
