2458668.500000000, A.D. 2019-Jul-04 00:00:00.0000, -8.203087925700481E-01, -5.227449152426774E+00,  4.006677838614517E-02,
2458669.500000000, A.D. 2019-Jul-05 00:00:00.0000, -8.129366450409093E-01, -5.228258706974115E+00,  3.990519717751224E-02,
2458670.500000000, A.D. 2019-Jul-06 00:00:00.0000, -8.055627258473228E-01, -5.229057352021016E+00,  3.974355478235843E-02,
2458671.500000000, A.D. 2019-Jul-07 00:00:00.0000, -7.981874207386054E-01, -5.229845902876833E+00,  3.958181832955950E-02,
2458672.500000000, A.D. 2019-Jul-08 00:00:00.0000, -7.908109756169990E-01, -5.230623599833888E+00,  3.942000913696114E-02,
2458673.500000000, A.D. 2019-Jul-09 00:00:00.0000, -7.834326182141907E-01, -5.231391741979329E+00,  3.925808962770973E-02,
2458674.500000000, A.D. 2019-Jul-10 00:00:00.0000, -7.760525340257640E-01, -5.232149239452984E+00,  3.909610081099817E-02,
2458675.500000000, A.D. 2019-Jul-11 00:00:00.0000, -7.686701395281517E-01, -5.232895756393219E+00,  3.893406463361646E-02,
2458676.500000000, A.D. 2019-Jul-12 00:00:00.0000, -7.612870582660600E-01, -5.233631549414804E+00,  3.877194616603279E-02,
2458677.500000000, A.D. 2019-Jul-13 00:00:00.0000, -7.539023888352215E-01, -5.234356566261800E+00,  3.860976199374899E-02,
2458678.500000000, A.D. 2019-Jul-14 00:00:00.0000, -7.465166751706550E-01, -5.235071554476817E+00,  3.844748006609727E-02,
2458679.500000000, A.D. 2019-Jul-15 00:00:00.0000, -7.391298622567125E-01, -5.235775777206226E+00,  3.828512571214352E-02,
2458680.500000000, A.D. 2019-Jul-16 00:00:00.0000, -7.317414414541186E-01, -5.236470672155555E+00,  3.812265193398432E-02,
2458681.500000000, A.D. 2019-Jul-17 00:00:00.0000, -7.243512644236777E-01, -5.237155064766977E+00,  3.796010720681255E-02,
2458682.500000000, A.D. 2019-Jul-18 00:00:00.0000, -7.169586967658468E-01, -5.237828774187866E+00,  3.779750887328513E-02,
2458683.500000000, A.D. 2019-Jul-19 00:00:00.0000, -7.095653321716099E-01, -5.238491630113463E+00,  3.763483767575053E-02,
2458684.500000000, A.D. 2019-Jul-20 00:00:00.0000, -7.021702257507297E-01, -5.239143778068700E+00,  3.747210277939880E-02,
2458685.500000000, A.D. 2019-Jul-21 00:00:00.0000, -6.947740946562080E-01, -5.239785720597737E+00,  3.730927854331142E-02,
2458686.500000000, A.D. 2019-Jul-22 00:00:00.0000, -6.873766912526150E-01, -5.240416713767708E+00,  3.714639354117368E-02,
2458687.500000000, A.D. 2019-Jul-23 00:00:00.0000, -6.799779160584076E-01, -5.241038192916306E+00,  3.698339431644171E-02,
2458688.500000000, A.D. 2019-Jul-24 00:00:00.0000, -6.725774061661539E-01, -5.241648964009942E+00,  3.682033273984368E-02,
2458689.500000000, A.D. 2019-Jul-25 00:00:00.0000, -6.651746621252891E-01, -5.242249026780238E+00,  3.665721826560808E-02,
2458690.500000000, A.D. 2019-Jul-26 00:00:00.0000, -6.577712647865609E-01, -5.242837887247334E+00,  3.649404395502078E-02,
2458691.500000000, A.D. 2019-Jul-27 00:00:00.0000, -6.503663639536502E-01, -5.243416018762489E+00,  3.633080548119156E-02,
2458692.500000000, A.D. 2019-Jul-28 00:00:00.0000, -6.429608081729314E-01, -5.243983782451995E+00,  3.616748104583534E-02,
2458693.500000000, A.D. 2019-Jul-29 00:00:00.0000, -6.355541437101921E-01, -5.244540624384569E+00,  3.600409616834278E-02,
2458694.500000000, A.D. 2019-Jul-30 00:00:00.0000, -6.281465873466665E-01, -5.245088000796348E+00,  3.584059195826710E-02,
2458695.500000000, A.D. 2019-Jul-31 00:00:00.0000, -6.207374377545983E-01, -5.245624842464385E+00,  3.567702035081360E-02,
2458696.500000000, A.D. 2019-Aug-01 00:00:00.0000, -6.133262350496516E-01, -5.246151313601572E+00,  3.551338478125086E-02,
2458697.500000000, A.D. 2019-Aug-02 00:00:00.0000, -6.059143285848255E-01, -5.246666595313205E+00,  3.534969362974065E-02,
2458698.500000000, A.D. 2019-Aug-03 00:00:00.0000, -5.985009228888130E-01, -5.247171392567996E+00,  3.518593265512221E-02,
2458699.500000000, A.D. 2019-Aug-04 00:00:00.0000, -5.910868587691060E-01, -5.247665788531894E+00,  3.502209014236816E-02,
2458700.500000000, A.D. 2019-Aug-05 00:00:00.0000, -5.836714899438902E-01, -5.248149335095965E+00,  3.485819078507608E-02,
2458701.500000000, A.D. 2019-Aug-06 00:00:00.0000, -5.762553446569504E-01, -5.248623289817711E+00,  3.469417777196551E-02,
2458702.500000000, A.D. 2019-Aug-07 00:00:00.0000, -5.688374723920635E-01, -5.249086662129735E+00,  3.453010291308293E-02,
2458703.500000000, A.D. 2019-Aug-08 00:00:00.0000, -5.614175935114090E-01, -5.249539648878739E+00,  3.436596601823066E-02,
2458704.500000000, A.D. 2019-Aug-09 00:00:00.0000, -5.539968883468314E-01, -5.249981117452422E+00,  3.420178950247156E-02,
2458705.500000000, A.D. 2019-Aug-10 00:00:00.0000, -5.465748240209328E-01, -5.250411980803003E+00,  3.403754728330841E-02,
2458706.500000000, A.D. 2019-Aug-11 00:00:00.0000, -5.391522936758752E-01, -5.250832104355825E+00,  3.387323499815261E-02,
2458707.500000000, A.D. 2019-Aug-12 00:00:00.0000, -5.317286074158862E-01, -5.251241288520014E+00,  3.370886980176950E-02,
2458708.500000000, A.D. 2019-Aug-13 00:00:00.0000, -5.243046064066165E-01, -5.251640652985801E+00,  3.354439552109167E-02,
